,Text,Language,lang_abbr,text_pp
7236,"Gli amministratori (sysop) sono i più numerosi (oltre quattromila al 2015) e sono loro attribuite alcune funzioni tecniche aggiuntive che servono ad impedire, in caso di necessità, la modifica di singole voci, di cancellare e ripristinare le voci o di togliere (in modo temporaneo o permanente) ad alcuni utenti la facoltà di modificare Wikipedia, seguendo quanto stabilito dalle linee guida della comunità.",Italian,Ita,Gli amministratori sysop sono i pixf numerosi oltre quattromila al  e sono loro attribuite alcune funzioni tecniche aggiuntive che servono ad impedire in caso di necessit la modifica di singole voci di cancellare e ripristinare le voci o di togliere in modo temporaneo o permanente ad alcuni utenti la facolt di modificare Wikipedia seguendo quanto stabilito dalle linee guida della comunit
7297,"Alcuni articoli accademici sottoposti a revisione paritaria, come quelli pubblicati sulla rivista scientifica Science, hanno riportato dei riferimenti a voci di Wikipedia.",Italian,Ita,Alcuni articoli accademici sottoposti a revisione paritaria come quelli pubblicati sulla rivista scientifica Science hanno riportato dei riferimenti a voci di Wikipedia
7316,"Nell'edizione inglese di Wikipedia la voce sull'uragano Frances è lunga cinque volte quella sull'arte cinese, e la voce sulla soap opera Coronation Street è lunga il doppio di quella sul primo ministro inglese Tony Blair.» L'ex redattore capo di Nupedia, Larry Sanger, affermò nel 2004 che «quando si tratta di argomenti relativamente specializzati (al di fuori degli interessi di molti dei collaboratori), la credibilità del progetto è molto irregolare».",Italian,Ita,Nell inglese di Wikipedia la voce sull Frances lunga cinque volte quella sull cinese e la voce sulla soap opera Coronation Street lunga il doppio di quella sul primo ministro inglese Tony Blairxbb L redattore capo di Nupedia Larry Sanger affermxf nel che bquando si tratta di argomenti relativamente specializzati al di fuori degli interessi di molti dei collaboratori la credibilit del progetto molto irregolarexbb
7552,e tu sei come quello che sta succedendo qui come quello che ci fai qui ?.,Italian,Ita,e tu sei come quello che sta succedendo qui come quello che ci fai qui 
7360,La proposta specifica di Turing anticipa gli algoritmi genetici[11].,Italian,Ita,La proposta specifica di Turing anticipa gli algoritmi genetici
7529,"la frase numero due quando non vedi qualcuno da un po 'gli dici da molto tempo di non vederla, quindi significa che non hai visto questa persona forse settimane o mesi da molto tempo la frase non ci vediamo.",Italian,Ita,la frase numero due quando non vedi qualcuno da un po dici da molto tempo di non vederla quindi significa che non hai visto questa persona forse settimane o mesi da molto tempo la frase non ci vediamo
7731,ho paura di non poterlo fare.,Italian,Ita,ho paura di non poterlo fare
7243,"[37] In una pagina a proposito del fare ricerche con Wikipedia, i suoi autori spiegano che Wikipedia è importante come comunità sociale: agli autori di voci può venir chiesto di difendere o spiegare il loro operato e le discussioni sono immediatamente visibili.",Italian,Ita, In una pagina a proposito del fare ricerche con Wikipedia i suoi autori spiegano che Wikipedia importante come comunit sociale agli autori di voci puxf venir chiesto di difendere o spiegare il loro operato e le discussioni sono immediatamente visibili
7516,per me sotto dicendomi quale di queste 10 parole qual è la tua preferita e anche.,Italian,Ita,per me sotto dicendomi quale di queste parole qual la tua preferita e anche
7663,chiedendo la ripetizione.,Italian,Ita,chiedendo la ripetizione
7655,rimanere in contatto.,Italian,Ita,rimanere in contatto
7333,"Come ulteriore esempio una voce intitolata Elia Spallanzani, del tutto inventata, inserita l'8 gennaio 2005 non è stata corretta fino al 19 maggio 2006: nel corso della procedura di cancellazione la voce è stata modificata in modo da chiarire che si trattava di una biografia immaginaria.",Italian,Ita,Come ulteriore esempio una voce intitolata Elia Spallanzani del tutto inventata inserita l gennaio non stata corretta fino al maggio  nel corso della procedura di cancellazione la voce stata modificata in modo da chiarire che si trattava di una biografia immaginaria
7747,in qualsiasi momento.,Italian,Ita,in qualsiasi momento
7643,saluti di base come va?,Italian,Ita,saluti di base come va
7750,"puoi tenere il momento, per favore?",Italian,Ita,puoi tenere il momento per favore
7650,e tu?,Italian,Ita,e tu
7500,non era in grado.,Italian,Ita,non era in grado
7789,io sono terrence l'angelo della fortuna il nome e la bellezza di tua figlia è conosciuta in tutto il mondo qui ti ho portato un regalo ma tu lo conosci a malapena non puoi andare con lui.,Italian,Ita,io sono terrence l della fortuna il nome e la bellezza di tua figlia conosciuta in tutto il mondo qui ti ho portato un regalo ma tu lo conosci a malapena non puoi andare con lui
7623,Ho sbagliato.,Italian,Ita,Ho sbagliato
7381,"Dato che gli esempi di addestramento sono insiemi finiti di dati e non c'è modo di sapere l'evoluzione futura di un modello, la teoria dell'apprendimento non offre alcuna garanzia sulle prestazioni degli algoritmi.",Italian,Ita,Dato che gli esempi di addestramento sono insiemi finiti di dati e non c modo di sapere l futura di un modello la teoria dell non offre alcuna garanzia sulle prestazioni degli algoritmi
7555,se chiedi a qualcuno di non essere arrabbiato di non piangere puoi dire di non prenderlo a cuore.,Italian,Ita,se chiedi a qualcuno di non essere arrabbiato di non piangere puoi dire di non prenderlo a cuore
7610,"no, hai fatto un lavoro straordinario.",Italian,Ita,no hai fatto un lavoro straordinario
7226,"Tutti i punti di vista contestati, espressi in un dato momento e successivamente cancellati, rimangono consultabili e forniscono informazioni complementari sull'argomento di cui è oggetto la voce e sul suo grado di controversia, aggiungendovi inoltre la dimensione temporale.",Italian,Ita,Tutti i punti di vista contestati espressi in un dato momento e successivamente cancellati rimangono consultabili e forniscono informazioni complementari sull di cui oggetto la voce e sul suo grado di controversia aggiungendovi inoltre la dimensione temporale
7346,"Arthur Samuel, che coniò il termine nel 1959[3], in linea di principio identifica due approcci distinti.",Italian,Ita,Arthur Samuel che conixf il termine nel  in linea di principio identifica due approcci distinti
7719,"no, per niente.",Italian,Ita,no per niente
7487,per dirmi quale di queste dieci parole era la tua parola intelligente preferita numero sei è in una soluzione in una soluzione significa essere in una situazione problematica per esempio ragazzo sono in una situazione perché ho fatto piani con due amici diversi per questo sera.,Italian,Ita,per dirmi quale di queste dieci parole era la tua parola intelligente preferita numero sei in una soluzione in una soluzione significa essere in una situazione problematica per esempio ragazzo sono in una situazione perch ho fatto piani con due amici diversi per questo sera
7347,"Il primo metodo, indicato come rete neurale, sviluppa macchine ad apprendimento automatico per impiego generale il cui comportamento è appreso da una rete di commutazione connessa casualmente, a seguito di una routine di apprendimento basata su ricompensa e punizione (apprendimento per rinforzo).",Italian,Ita,Il primo metodo indicato come rete neurale sviluppa macchine ad apprendimento automatico per impiego generale il cui comportamento appreso da una rete di commutazione connessa casualmente a seguito di una routine di apprendimento basata su ricompensa e punizione apprendimento per rinforzo
7664,Mi scusi?,Italian,Ita,Mi scusi
7431,Il ragionamento bayesiano fornisce un approccio probabilistico di inferenza.,Italian,Ita,Il ragionamento bayesiano fornisce un approccio probabilistico di inferenza
7524,frase numero uno questo è un altro modo per chiedere.,Italian,Ita,frase numero uno questo un altro modo per chiedere
7736,sì grazie.,Italian,Ita,sc grazie
7472,per usare la parola catch-22.,Italian,Ita,per usare la parola catch
7372,"L'apprendimento automatico ha inoltre beneficiato dalla nascita di Internet, che ha reso l'informazione digitale più facilmente reperibile e distribuibile.",Italian,Ita,L automatico ha inoltre beneficiato dalla nascita di Internet che ha reso l digitale pixf facilmente reperibile e distribuibile
7396,Jordan ha anche suggerito il termine data science come nome con cui chiamare l'intero campo di studi[22].,Italian,Ita,Jordan ha anche suggerito il termine data science come nome con cui chiamare l campo di studi
7490,ma no in una soluzione significa essere in una situazione problematica altre parole che puoi usare invece che in una correzione sono io sono in una zuppa o io Sono in un pasticcio o sono in un punto di fastidio o semplicemente sono in un posto La parola intelligente numero 7 è flummox flummox significa confondere qualcuno.,Italian,Ita,ma no in una soluzione significa essere in una situazione problematica altre parole che puoi usare invece che in una correzione sono io sono in una zuppa o io Sono in un pasticcio o sono in un punto di fastidio o semplicemente sono in un posto La parola intelligente numero flummox significa confondere qualcuno
7498,o ottuso ora hai sentito la parola ottuso in geometria angolo ottuso e angolo acuto quindi un angolo ottuso è un angolo maggiore di 90 gradi ma inferiore a 180 gradi.,Italian,Ita,o ottuso ora hai sentito la parola ottuso in geometria angolo ottuso e angolo acuto quindi un angolo ottuso un angolo maggiore di gradi ma inferiore a gradi
7338,Nel settembre 2004 l'edizione giapponese di Wikipedia ha ottenuto un Premio per la Creazione Web dalla Associazione Inserzionisti del Giappone.,Italian,Ita,Nel settembre l giapponese di Wikipedia ha ottenuto un Premio per la Creazione Web dalla Associazione Inserzionisti del Giappone
7776,"la scorsa notte beh mamma è stato un sogno così incredibile, sai che c'era questo principe che è venuto da me.",Italian,Ita,la scorsa notte beh mamma stato un sogno cosc incredibile sai che c questo principe che venuto da me
7682,essere d'accordo e non essere d'accordo.,Italian,Ita,essere d e non essere d
7586,quindi questo è un ottimo modo per esercitarsi a dove eravamo di nuovo se sei nel mezzo di una conversazione?,Italian,Ita,quindi questo un ottimo modo per esercitarsi a dove eravamo di nuovo se sei nel mezzo di una conversazione
7461,Ti darò anche un consiglio intelligente per suonare un numero di parole intelligenti davvero fluente.,Italian,Ita,Ti darxf anche un consiglio intelligente per suonare un numero di parole intelligenti davvero fluente
7619,Lo prendo.,Italian,Ita,Lo prendo
7801,"se è davvero quello che vuoi, ti porterò a casa.",Italian,Ita,se davvero quello che vuoi ti porterxf a casa
7758,nessun problema.,Italian,Ita,nessun problema
7741,Grazie mille.,Italian,Ita,Grazie mille
7707,hai progetti per domani?,Italian,Ita,hai progetti per domani
7670,"non posso aiutarti, mi dispiace.",Italian,Ita,non posso aiutarti mi dispiace
7199,A maggio 2017 sono presenti 296 diverse edizioni linguistiche di Wikipedia (di cui 285 attive).,Italian,Ita,A maggio sono presenti diverse edizioni linguistiche di Wikipedia di cui attive
7356,"Questi ricercatori, in particolare Marvin Minsky, Arthur Samuel e Frank Rosenblatt, provarono ad avvicinarsi al problema sia attraverso vari metodi formali, sia con quelle che vengono definite reti neurali nei tardi anni '50.",Italian,Ita,Questi ricercatori in particolare Marvin Minsky Arthur Samuel e Frank Rosenblatt provarono ad avvicinarsi al problema sia attraverso vari metodi formali sia con quelle che vengono definite reti neurali nei tardi anni 
7273,"Anche il concetto di ""enciclopedia"" di Wikipedia è oggetto di dibattito, a maggior ragione da quando essa ha incrementato la sua importanza.",Italian,Ita,Anche il concetto di enciclopedia di Wikipedia oggetto di dibattito a maggior ragione da quando essa ha incrementato la sua importanza
7638,Ciao e Benvenuto.,Italian,Ita,Ciao e Benvenuto
7149,"[2] L'obiettivo di Wikipedia è creare un'enciclopedia libera, ovvero liberamente accessibile, a contenuto libero, aperto, e ""universale"" in termini di ampiezza di argomenti trattati.",Italian,Ita, L di Wikipedia creare un libera ovvero liberamente accessibile a contenuto libero aperto e universale in termini di ampiezza di argomenti trattati
